UDI,Product_ID,Type,Air_Temp,Process_Temp,Rotational_Speed,Torque,Tool_Wear,Machine_Failure,TWF,HDF,PWF,OSF,RNF,FFT_Max_Amplitude,FFT_Dominant_Peak
6496,M21355,M,300.6,309.8,1694,31.1,187,0,0,0,0,0,0,45.076679903728824,28
6497,L53676,L,300.7,309.9,1815,27.0,190,0,0,0,0,0,0,39.024755866160774,31
6498,L53677,L,300.8,309.9,1312,65.3,192,1,0,0,0,1,0,254.92169977971477,45
6499,H35912,H,300.8,309.9,2041,19.2,194,0,0,0,0,0,0,55.27380221480825,34
6500,L53679,L,300.9,310.0,1671,26.8,199,0,0,0,0,0,0,69.57925356524109,28
6501,M21360,M,300.9,310.0,1416,46.6,201,0,0,0,0,0,0,59.17883631396895,24
6502,M21361,M,300.9,310.0,1600,36.0,204,0,0,0,0,0,0,55.165967035058706,27
6503,L53682,L,300.9,310.0,2595,13.7,207,0,0,0,0,0,0,51.81318105534608,44
6504,M21363,M,300.9,309.9,1465,42.9,209,0,0,0,0,0,0,51.30024667344643,25
6505,M21364,M,301.0,310.1,1681,27.4,212,0,0,0,0,0,0,52.97915166945813,28
6506,L53685,L,301.1,310.1,1457,39.6,215,0,0,0,0,0,0,43.621949410486245,24
6507,H35920,H,301.0,310.1,1454,44.1,217,0,0,0,0,0,0,43.91804459765681,24
6508,L53687,L,301.0,310.1,1558,32.6,0,0,0,0,0,0,0,57.66346922459494,26
6509,H35922,H,301.0,310.1,1756,30.7,2,0,0,0,0,0,0,42.14384022458462,29
6510,L53689,L,301.1,310.1,1564,36.8,7,0,0,0,0,0,0,53.66232633242657,26
6511,L53690,L,301.1,310.2,1455,55.3,9,0,0,0,0,0,0,49.676505743729194,24
6512,M21371,M,301.2,310.1,2280,15.7,11,0,0,0,0,0,0,58.592359099007524,38
6513,M21372,M,301.1,310.0,1433,48.1,14,0,0,0,0,0,0,64.52051459619472,24
6514,L53693,L,301.1,310.0,1513,38.0,17,0,0,0,0,0,0,45.28181576003188,25
6515,L53694,L,301.0,309.9,1507,41.8,19,0,0,0,0,0,0,49.726169602664825,25
6516,L53695,L,301.0,310.0,1480,43.5,21,0,0,0,0,0,0,64.16257922951885,25
6517,H35930,H,301.1,310.0,1470,40.1,23,0,0,0,0,0,0,53.26927524741508,25
6518,L53697,L,301.1,310.1,1540,36.6,28,0,0,0,0,0,0,63.170239127322624,26
6519,H35932,H,301.0,310.0,1212,67.9,30,0,0,0,0,0,0,48.01855465584286,20
6520,L53699,L,301.1,310.1,1417,46.9,35,0,0,0,0,0,0,54.27178221797033,24
6521,M21380,M,301.2,310.1,1666,34.9,37,0,0,0,0,0,0,62.20266868419611,28
6522,L53701,L,301.1,310.1,1666,27.2,40,0,0,0,0,0,0,61.11545685838346,28
6523,L53702,L,301.1,310.1,1489,45.8,42,0,0,0,0,0,0,63.54960965516378,25
6524,M21383,M,301.1,310.2,1850,27.7,44,0,0,0,0,0,0,65.27845806714302,31
6525,L53704,L,301.1,310.4,1874,24.8,47,0,0,0,0,0,0,48.604016936380816,31
6526,L53705,L,301.1,310.4,1312,73.6,49,1,0,0,1,0,0,254.92169977971477,45
6527,L53706,L,301.2,310.4,1515,38.4,51,0,0,0,0,0,0,43.7280675971768,25
6528,L53707,L,301.2,310.4,1516,44.4,53,0,0,0,0,0,0,36.02206797466344,25
6529,L53708,L,301.2,310.5,1546,40.0,55,0,0,0,0,0,0,62.678402596337676,26
6530,L53709,L,301.3,310.6,1481,40.9,57,0,0,0,0,0,0,63.86882561950067,25
6531,H35944,H,301.3,310.6,1605,32.5,59,0,0,0,0,0,0,65.96237983780465,27
6532,H35945,H,301.2,310.7,1656,26.2,64,0,0,0,0,0,0,54.84540925215843,28
6533,H35946,H,301.2,310.6,1352,52.0,69,0,0,0,0,0,0,57.73507027880452,23
6534,L53713,L,301.3,310.7,1504,47.2,74,0,0,0,0,0,0,60.31931475689858,25
6535,L53714,L,301.3,310.6,1436,44.2,76,0,0,0,0,0,0,68.5357180408898,24
6536,H35949,H,301.2,310.5,1505,43.6,78,0,0,0,0,0,0,53.49850459871109,25
6537,L53716,L,301.3,310.5,1406,47.1,83,0,0,0,0,0,0,40.58518873219591,24
6538,M21397,M,301.3,310.5,1481,39.7,85,0,0,0,0,0,0,62.56136128138462,25
6539,L53718,L,301.4,310.7,1487,44.6,88,0,0,0,0,0,0,66.15289403566989,25
6540,L53719,L,301.4,310.7,1436,54.1,90,0,0,0,0,0,0,55.66152823049237,24
6541,M21400,M,301.4,310.7,1368,63.7,92,1,0,0,1,0,0,255.15820044480387,45
6542,L53721,L,301.4,310.7,1509,38.3,95,0,0,0,0,0,0,51.178691502558266,25
6543,L53722,L,301.4,310.8,1543,36.9,97,0,0,0,0,0,0,59.78650200034773,26
6544,L53723,L,301.4,310.8,1698,29.6,99,0,0,0,0,0,0,47.534346751500834,29
6545,M21404,M,301.4,310.7,1470,46.5,101,0,0,0,0,0,0,54.370140042937514,25
6546,M21405,M,301.4,310.8,1738,30.3,104,0,0,0,0,0,0,59.92499906992317,29
6547,M21406,M,301.4,310.8,1530,39.9,107,0,0,0,0,0,0,58.695881855189484,26
6548,L53727,L,301.4,310.8,1740,29.2,110,0,0,0,0,0,0,64.87558950594422,29
6549,L53728,L,301.4,310.8,1770,24.1,112,0,0,0,0,0,0,52.988001739601586,30
6550,H35963,H,301.3,310.6,1527,44.0,114,0,0,0,0,0,0,54.11130717016348,26
6551,L53730,L,301.3,310.7,1516,46.0,119,0,0,0,0,0,0,43.11547618466727,25
6552,L53731,L,301.4,310.7,1616,36.5,121,0,0,0,0,0,0,58.397882836082026,27
6553,L53732,L,301.4,310.7,1786,26.1,123,0,0,0,0,0,0,58.301756856128534,30
6554,L53733,L,301.4,310.8,1389,52.7,125,0,0,0,0,0,0,51.94577569546184,23
6555,M21414,M,301.4,310.7,1639,29.8,127,0,0,0,0,0,0,44.315820097157335,28
6556,H35969,H,301.5,310.7,1394,46.7,130,0,0,0,0,0,0,44.588851299093704,23
6557,L53736,L,301.5,310.7,1686,27.9,135,0,0,0,0,0,0,56.0411503458096,28
6558,M21417,M,301.5,310.6,1638,31.9,137,0,0,0,0,0,0,43.35508770570808,27
6559,M21418,M,301.5,310.6,1447,41.9,140,0,0,0,0,0,0,56.715750072217354,24
6560,H35973,H,301.5,310.6,1512,39.0,143,0,0,0,0,0,0,50.585443419551154,25
6561,L53740,L,301.6,310.8,1961,21.8,148,0,0,0,0,0,0,65.8313223517062,33
6562,L53741,L,301.5,310.7,1596,35.4,150,0,0,0,0,0,0,59.04721710036665,27
6563,M21422,M,301.5,310.7,1871,21.3,152,0,0,0,0,0,0,45.06072919098299,31
6564,L53743,L,301.5,310.7,1942,20.5,155,0,0,0,0,0,0,52.98507126006186,33
6565,L53744,L,301.4,310.6,1557,38.2,157,0,0,0,0,0,0,64.88802722323672,26
6566,L53745,L,301.4,310.6,1550,36.8,159,0,0,0,0,0,0,65.01202678650057,26
6567,L53746,L,301.3,310.6,1966,22.6,161,0,0,0,0,0,0,63.20839014598636,33
6568,M21427,M,301.3,310.6,1499,36.1,163,0,0,0,0,0,0,60.27952878176073,25
6569,L53748,L,301.3,310.6,1521,36.3,166,0,0,0,0,0,0,43.123993456970624,26
6570,M21429,M,301.4,310.7,1375,42.0,168,0,0,0,0,0,0,61.1065207586367,23
6571,L53750,L,301.4,310.6,1634,31.1,171,0,0,0,0,0,0,43.87356847577301,27
6572,M21431,M,301.3,310.6,1378,49.4,173,0,0,0,0,0,0,59.06164174244988,23
6573,L53752,L,301.4,310.7,1428,53.7,176,0,0,0,0,0,0,64.51949047375373,24
6574,M21433,M,301.4,310.6,1855,25.3,178,0,0,0,0,0,0,55.34241071789748,31
6575,L53754,L,301.4,310.6,1578,33.0,181,0,0,0,0,0,0,39.25910016856148,27
6576,M21435,M,301.4,310.5,1451,45.3,183,0,0,0,0,0,0,55.526322704230424,24
6577,L53756,L,301.5,310.5,1644,34.9,186,0,0,0,0,0,0,50.60180074707787,28
6578,L53757,L,301.4,310.4,1388,45.3,188,0,0,0,0,0,0,53.48929466076082,23
6579,L53758,L,301.4,310.4,1543,40.9,190,0,0,0,0,0,0,62.53093463067575,26
6580,L53759,L,301.3,310.4,1501,41.6,192,0,0,0,0,0,0,61.46351619776539,25
6581,L53760,L,301.3,310.4,1507,39.1,194,0,0,0,0,0,0,56.71615944039135,25
6582,L53761,L,301.4,310.4,1559,36.0,196,0,0,0,0,0,0,61.152378742029256,26
6583,L53762,L,301.5,310.5,1528,35.7,198,0,0,0,0,0,0,45.72102124521729,26
6584,M21443,M,301.5,310.5,1503,38.2,200,0,0,0,0,0,0,58.458926967328644,25
6585,L53764,L,301.5,310.5,1372,44.0,203,0,0,0,0,0,0,67.18928632191196,23
6586,M21445,M,301.5,310.5,1600,32.8,205,0,0,0,0,0,0,61.94342782498277,27
6587,L53766,L,301.5,310.6,1453,44.0,208,0,0,0,0,0,0,53.953058416816425,24
6588,M21447,M,301.6,310.7,1813,24.6,210,0,0,0,0,0,0,50.34154776486324,30
6589,L53768,L,301.6,310.7,1457,40.4,213,0,0,0,0,0,0,41.200599471662805,24
6590,M21449,M,301.6,310.6,1553,38.9,0,0,0,0,0,0,0,59.56749316720765,26
6591,L53770,L,301.7,310.7,1763,25.9,3,0,0,0,0,0,0,47.9402317284801,30
6592,L53771,L,301.7,310.7,2023,20.9,5,0,0,0,0,0,0,62.363668040055146,34
6593,M21452,M,301.6,310.7,1457,47.8,7,0,0,0,0,0,0,42.89619519208489,24
6594,L53773,L,301.6,310.7,1679,29.5,10,0,0,0,0,0,0,67.86839122692265,28
6595,L53774,L,301.6,310.6,2103,19.7,12,0,0,0,0,0,0,54.2444772598957,35
6596,M21455,M,301.5,310.7,1460,38.6,14,0,0,0,0,0,0,41.57447949341524,25
6597,M21456,M,301.5,310.7,1454,39.4,17,0,0,0,0,0,0,46.823356087522285,24
6598,L53777,L,301.5,310.6,1481,46.8,20,0,0,0,0,0,0,64.02235551348618,25
6599,L53778,L,301.5,310.7,1424,51.1,22,0,0,0,0,0,0,63.39516124359365,24
6600,L53779,L,301.6,310.7,1494,39.5,24,0,0,0,0,0,0,59.516000352803395,25
6601,M21460,M,301.5,310.6,1424,47.0,26,0,0,0,0,0,0,66.37362517734974,24
6602,M21461,M,301.5,310.7,1347,47.9,29,0,0,0,0,0,0,51.6486800845508,23
6603,L53782,L,301.5,310.6,1374,46.7,32,0,0,0,0,0,0,60.64304932659839,23
6604,M21463,M,301.5,310.6,1403,47.4,34,0,0,0,0,0,0,41.85521969244197,24
6605,M21464,M,301.5,310.6,1573,37.4,37,0,0,0,0,0,0,47.171717303511485,26
6606,M21465,M,301.6,310.6,1691,30.1,40,0,0,0,0,0,0,44.489896206911126,28
6607,H36020,H,301.5,310.5,1538,44.3,43,0,0,0,0,0,0,57.655296938366355,26
6608,L53787,L,301.5,310.5,1556,39.1,48,0,0,0,0,0,0,62.836679266580866,26
6609,M21468,M,301.5,310.4,1593,36.8,50,0,0,0,0,0,0,65.67019283382945,27
6610,L53789,L,301.5,310.4,1474,39.9,53,0,0,0,0,0,0,53.04575866213801,25
6611,L53790,L,301.5,310.4,1543,34.0,55,0,0,0,0,0,0,60.62485733180223,26
6612,H36025,H,301.5,310.5,1587,33.8,57,0,0,0,0,0,0,48.205875527659266,27
6613,L53792,L,301.6,310.6,1222,70.0,62,0,0,0,0,0,0,38.8822240027323,20
6614,L53793,L,301.7,310.6,1513,41.1,64,0,0,0,0,0,0,47.19741697212574,25
6615,L53794,L,301.7,310.6,1660,28.7,66,0,0,0,0,0,0,59.34668936650234,28
6616,L53795,L,301.7,310.6,1545,42.1,68,0,0,0,0,0,0,65.4390489033859,26
6617,M21476,M,301.7,310.6,1380,45.8,70,0,0,0,0,0,0,60.37471144171231,23
6618,L53797,L,301.6,310.6,1321,60.8,73,0,0,0,0,0,0,66.52910301006497,22
6619,M21478,M,301.6,310.6,1309,65.8,75,1,0,0,1,0,0,255.12521856999254,45
6620,M21479,M,301.7,310.7,1627,31.3,78,0,0,0,0,0,0,59.08939060009508,27
6621,M21480,M,301.6,310.7,1791,23.8,81,0,0,0,0,0,0,66.46430128376124,30
6622,M21481,M,301.7,310.7,1861,21.8,84,0,0,0,0,0,0,51.205161408724024,31
6623,L53802,L,301.7,310.7,1493,51.1,87,0,0,0,0,0,0,69.72171879644296,25
6624,M21483,M,301.7,310.7,1442,41.1,89,0,0,0,0,0,0,64.51725875123606,24
6625,L53804,L,301.7,310.7,1532,39.8,92,0,0,0,0,0,0,55.385523366910974,26
6626,M21485,M,301.6,310.7,1421,44.4,94,0,0,0,0,0,0,59.77899987865449,24
6627,L53806,L,301.6,310.6,1613,42.5,97,0,0,0,0,0,0,65.78120706851718,27
6628,M21487,M,301.7,310.6,1876,22.1,99,0,0,0,0,0,0,46.14878061912164,31
6629,L53808,L,301.6,310.5,1593,34.5,102,0,0,0,0,0,0,56.35228637372223,27
6630,L53809,L,301.6,310.5,1397,49.4,104,0,0,0,0,0,0,44.24770277948903,23
6631,M21490,M,301.6,310.5,1414,49.3,106,0,0,0,0,0,0,59.68153639033426,24
6632,M21491,M,301.5,310.4,1378,55.3,109,0,0,0,0,0,0,61.88873915633781,23
6633,L53812,L,301.4,310.4,1301,51.2,112,0,0,0,0,0,0,61.22296456278948,22
6634,M21493,M,301.5,310.5,1737,29.3,114,0,0,0,0,0,0,58.70350233929987,29
6635,L53814,L,301.5,310.5,1396,44.5,117,0,0,0,0,0,0,48.754615589834195,23
6636,L53815,L,301.5,310.5,1534,39.3,119,0,0,0,0,0,0,61.44459628698206,26
6637,M21496,M,301.5,310.5,1774,25.5,121,0,0,0,0,0,0,55.71160552399332,30
6638,H36051,H,301.5,310.5,1453,48.0,124,0,0,0,0,0,0,49.6580582078445,24
6639,L53818,L,301.5,310.5,1453,44.2,129,0,0,0,0,0,0,48.13828899967201,24
6640,L53819,L,301.4,310.5,1380,48.4,131,0,0,0,0,0,0,62.67053865820409,23
6641,L53820,L,301.4,310.4,1334,43.2,133,0,0,0,0,0,0,45.01542400351761,22
6642,L53821,L,301.5,310.5,1702,28.7,135,0,0,0,0,0,0,49.69606100494692,29
6643,L53822,L,301.6,310.6,1431,37.5,137,0,0,0,0,0,0,59.005834969012255,24
6644,M21503,M,301.5,310.5,1308,60.5,139,0,0,0,0,0,0,62.2761912744238,22
6645,L53824,L,301.5,310.6,1565,43.9,142,0,0,0,0,0,0,56.13693775155452,26
6646,M21505,M,301.5,310.4,1486,39.6,144,0,0,0,0,0,0,62.486729867246716,25
6647,L53826,L,301.5,310.5,1479,34.2,147,0,0,0,0,0,0,58.35567883074207,25
6648,L53827,L,301.5,310.5,1927,22.4,149,0,0,0,0,0,0,42.207847368894406,32
6649,L53828,L,301.5,310.4,1488,41.1,151,0,0,0,0,0,0,57.696849979145505,25
6650,M21509,M,301.5,310.4,1350,54.9,153,0,0,0,0,0,0,47.48251124343196,23
6651,L53830,L,301.6,310.4,1561,35.3,156,0,0,0,0,0,0,59.00886335076096,26
6652,M21511,M,301.5,310.4,1276,55.6,158,0,0,0,0,0,0,37.182455803199296,21
6653,H36066,H,301.5,310.4,1580,35.7,161,0,0,0,0,0,0,47.90586203750114,27
6654,M21513,M,301.4,310.3,1610,29.1,166,0,0,0,0,0,0,68.94698605383529,27
6655,L53834,L,301.4,310.3,2203,16.6,169,0,0,0,0,0,0,62.85895592066207,37
6656,L53835,L,301.4,310.3,1639,32.7,171,0,0,0,0,0,0,55.493633983546175,28
6657,M21516,M,301.4,310.4,1553,44.7,173,0,0,0,0,0,0,66.3861296620756,26
6658,L53837,L,301.4,310.3,1374,47.6,176,0,0,0,0,0,0,56.59656680749001,23
6659,L53838,L,301.4,310.4,1430,50.9,178,0,0,0,0,0,0,56.36907911813452,24
6660,L53839,L,301.3,310.3,1626,31.3,180,0,0,0,0,0,0,60.14961420416621,27
6661,H36074,H,301.4,310.5,1421,43.8,182,0,0,0,0,0,0,59.52248306382848,24
6662,M21521,M,301.3,310.4,1501,39.8,187,0,0,0,0,0,0,55.234746319744474,25
6663,M21522,M,301.3,310.4,2093,18.7,190,0,0,0,0,0,0,61.146592149690434,35
6664,L53843,L,301.3,310.4,1504,47.2,193,0,0,0,0,0,0,54.031666084683216,25
6665,L53844,L,301.3,310.4,1538,38.4,195,0,0,0,0,0,0,65.06277850164818,26
6666,L53845,L,301.3,310.4,1440,41.5,197,0,0,0,0,0,0,54.263188669338696,24
6667,L53846,L,301.3,310.4,1414,51.4,199,0,0,0,0,0,0,57.54051836111302,24
6668,H36081,H,301.4,310.5,1536,39.9,201,0,0,0,0,0,0,58.1611291230837,26
6669,L53848,L,301.4,310.5,1476,39.2,206,0,0,0,0,0,0,58.9912766208105,25
6670,L53849,L,301.4,310.5,1571,33.9,208,0,0,0,0,0,0,45.731350559081626,26
6671,L53850,L,301.5,310.6,1998,20.2,210,0,0,0,0,0,0,46.07044406712521,34
6672,L53851,L,301.5,310.6,1357,42.1,212,0,0,0,0,0,0,62.30679774280022,23
6673,L53852,L,301.6,310.7,1424,50.5,214,0,0,0,0,0,0,67.35119698121214,24
6674,L53853,L,301.6,310.7,1380,51.8,216,1,0,0,0,1,0,254.2828614174525,45
6675,L53854,L,301.5,310.7,1618,35.5,218,0,0,0,0,0,0,57.93853577681639,27
6676,L53855,L,301.5,310.6,1579,28.0,220,0,0,0,0,0,0,44.98455643084207,27
6677,L53856,L,301.5,310.7,1423,44.0,222,0,0,0,0,0,0,66.83294316391463,24
6678,L53857,L,301.5,310.7,1435,38.5,224,0,0,0,0,0,0,60.38465702633499,24
6679,M21538,M,301.5,310.7,1336,65.6,0,1,0,0,1,0,0,254.12579686754515,45
6680,L53859,L,301.6,310.8,1392,42.4,3,0,0,0,0,0,0,48.372951552445905,23
6681,L53860,L,301.5,310.8,1417,49.7,5,0,0,0,0,0,0,57.59384243701865,24
6682,L53861,L,301.4,310.7,1425,45.1,7,0,0,0,0,0,0,71.15749197178674,24
6683,L53862,L,301.5,310.8,1512,38.9,9,0,0,0,0,0,0,56.37076860333828,25
6684,L53863,L,301.5,310.9,1318,50.6,11,0,0,0,0,0,0,58.77551123687347,22
6685,L53864,L,301.6,310.9,1538,40.4,13,0,0,0,0,0,0,60.96201053256897,26
6686,L53865,L,301.6,310.9,1532,43.6,15,0,0,0,0,0,0,60.848116422865765,26
6687,L53866,L,301.7,311.0,1715,24.8,17,0,0,0,0,0,0,60.005208684752475,29
6688,L53867,L,301.7,311.0,1700,28.7,19,0,0,0,0,0,0,46.595219043057455,29
6689,L53868,L,301.7,311.0,1548,40.3,21,0,0,0,0,0,0,58.91742470352392,26
6690,L53869,L,301.7,311.0,1546,43.0,23,0,0,0,0,0,0,65.20779984840786,26
6691,L53870,L,301.7,311.0,1343,49.2,25,0,0,0,0,0,0,39.18173035913078,23
6692,M21551,M,301.7,311.0,1510,47.8,27,0,0,0,0,0,0,50.455594348184086,25
6693,M21552,M,301.8,311.0,1839,23.6,30,0,0,0,0,0,0,63.19209805883236,31
6694,M21553,M,301.8,311.0,1756,26.7,33,0,0,0,0,0,0,40.977753575829595,29
6695,M21554,M,301.7,310.9,1300,62.7,36,0,0,0,0,0,0,63.41764264069837,22
6696,M21555,M,301.7,311.0,1311,55.8,39,0,0,0,0,0,0,58.94978946504971,22
6697,L53876,L,301.7,310.9,1636,31.3,42,0,0,0,0,0,0,46.48117926832414,27
6698,L53877,L,301.6,310.9,1643,34.1,44,0,0,0,0,0,0,47.4591067052916,28
6699,L53878,L,301.6,310.8,1418,44.7,46,0,0,0,0,0,0,62.63306386118218,24
6700,M21559,M,301.7,310.8,1516,40.4,48,0,0,0,0,0,0,41.334221629621204,25
6701,H36114,H,301.6,310.9,1419,50.2,51,0,0,0,0,0,0,69.84287183993858,24
6702,L53881,L,301.6,310.9,1623,34.1,56,0,0,0,0,0,0,64.6201490027414,27
6703,M21562,M,301.6,310.8,1664,32.0,58,0,0,0,0,0,0,69.40162263643784,28
6704,M21563,M,301.5,310.7,1744,28.2,61,0,0,0,0,0,0,53.66145087904857,29
6705,M21564,M,301.5,310.7,1510,36.0,64,0,0,0,0,0,0,47.37772432316788,25
6706,M21565,M,301.5,310.6,1382,58.1,67,0,0,0,0,0,0,61.97683366432294,23
6707,L53886,L,301.4,310.6,1381,46.1,70,0,0,0,0,0,0,57.60490237550079,23
6708,L53887,L,301.3,310.6,1556,39.0,72,0,0,0,0,0,0,60.60555149626532,26
6709,M21568,M,301.4,310.6,1464,37.4,74,0,0,0,0,0,0,44.758008027592844,25
6710,L53889,L,301.4,310.6,1481,37.6,77,0,0,0,0,0,0,62.4728742720006,25
6711,L53890,L,301.5,310.7,1323,49.7,79,0,0,0,0,0,0,58.67191928739395,22
6712,L53891,L,301.5,310.7,1426,46.1,81,0,0,0,0,0,0,59.68986395829188,24
6713,H36126,H,301.4,310.7,1516,36.4,83,0,0,0,0,0,0,45.991402146100796,25
6714,L53893,L,301.3,310.6,1416,45.2,88,0,0,0,0,0,0,58.560344966703354,24
6715,L53894,L,301.3,310.6,1440,53.8,90,0,0,0,0,0,0,54.382909739077704,24
6716,L53895,L,301.3,310.6,1576,30.4,92,0,0,0,0,0,0,43.09483396025014,26
6717,L53896,L,301.3,310.6,1387,53.6,94,0,0,0,0,0,0,48.51402614831174,23
6718,M21577,M,301.4,310.6,1464,48.6,96,0,0,0,0,0,0,39.681855907991256,25
6719,L53898,L,301.4,310.6,2137,18.0,99,0,0,0,0,0,0,55.37994364069696,36
6720,M21579,M,301.4,310.6,1431,40.6,101,0,0,0,0,0,0,67.17599646289258,24
6721,L53900,L,301.3,310.6,1458,48.0,104,0,0,0,0,0,0,43.12672911570165,24
6722,L53901,L,301.4,310.7,1280,61.0,106,0,0,0,0,0,0,45.907724778623894,22
6723,L53902,L,301.4,310.7,1657,28.7,108,0,0,0,0,0,0,59.51717792058196,28
6724,M21583,M,301.4,310.6,1565,36.1,110,0,0,0,0,0,0,62.10325467006406,26
6725,L53904,L,301.3,310.6,1560,36.8,113,0,0,0,0,0,0,59.69238307683549,26
6726,M21585,M,301.5,310.7,1359,47.1,115,0,0,0,0,0,0,58.9253969218339,23
6727,L53906,L,301.5,310.8,1500,41.0,118,0,0,0,0,0,0,59.03059960985949,25
6728,L53907,L,301.5,310.8,1785,25.5,120,0,0,0,0,0,0,62.886716906557815,30
6729,L53908,L,301.5,310.9,1891,23.2,122,0,0,0,0,0,0,60.175271881806815,32
6730,H36143,H,301.5,310.9,1524,40.4,124,0,0,0,0,0,0,48.57360272548758,26
6731,M21590,M,301.6,311.0,1431,42.3,129,0,0,0,0,0,0,57.441022632887766,24
6732,L53911,L,301.6,310.9,1385,51.2,132,0,0,0,0,0,0,57.60250291811393,23
6733,L53912,L,301.7,311.0,1503,44.8,134,0,0,0,0,0,0,58.09061292969982,25
6734,M21593,M,301.7,311.0,1311,46.8,136,0,0,0,0,0,0,61.04579336938386,22
6735,M21594,M,301.6,310.9,1575,40.1,139,0,0,0,0,0,0,46.084675305344945,27
6736,L53915,L,301.6,311.0,1485,40.1,142,0,0,0,0,0,0,64.95233623162963,25
6737,L53916,L,301.7,311.0,1527,42.2,144,0,0,0,0,0,0,47.48178853205465,26
6738,M21597,M,301.7,311.0,1537,33.5,146,0,0,0,0,0,0,59.918420198054285,26
6739,H36152,H,301.8,311.1,1463,50.1,149,0,0,0,0,0,0,41.53628695446556,25
6740,L53919,L,301.7,311.2,1482,43.6,154,0,0,0,0,0,0,68.30962464261705,25
6741,L53920,L,301.8,311.2,1417,55.9,156,0,0,0,0,0,0,62.702007084858025,24
6742,M21601,M,301.7,311.1,1506,39.5,158,0,0,0,0,0,0,55.779519595120775,25
6743,H36156,H,301.7,311.2,1639,30.0,161,0,0,0,0,0,0,36.90718741631135,27
6744,L53923,L,301.7,311.2,1418,38.0,166,0,0,0,0,0,0,58.62701053415645,24
6745,M21604,M,301.7,311.0,1298,58.1,168,0,0,0,0,0,0,57.94833703804153,22
6746,M21605,M,301.8,311.1,1395,44.6,171,0,0,0,0,0,0,43.44894270842725,23
6747,M21606,M,301.7,311.1,1578,40.5,174,0,0,0,0,0,0,42.7733017839754,27
6748,M21607,M,301.8,311.1,1597,29.8,177,0,0,0,0,0,0,62.269738941122824,27
6749,H36162,H,301.7,311.0,2016,19.3,180,0,0,0,0,0,0,60.198612621337055,34
6750,L53929,L,301.7,311.0,1585,35.9,185,0,0,0,0,0,0,50.21909295928361,27
6751,M21610,M,301.7,311.0,1505,44.0,187,0,0,0,0,0,0,53.26552778842323,25
6752,M21611,M,301.7,311.0,1505,37.1,190,0,0,0,0,0,0,58.45842069092155,25
6753,L53932,L,301.6,310.9,1706,29.5,193,0,0,0,0,0,0,53.46692339808975,29
6754,L53933,L,301.6,310.9,1385,50.7,195,0,0,0,0,0,0,58.45663772896382,23
6755,L53934,L,301.8,311.1,1495,36.9,197,0,0,0,0,0,0,59.681218375274305,25
6756,M21615,M,301.8,311.1,1663,31.6,199,0,0,0,0,0,0,73.25812973103235,28
6757,L53936,L,301.8,311.2,1840,26.6,202,0,0,0,0,0,0,68.6905801610635,31
6758,L53937,L,301.8,311.2,1822,26.2,204,0,0,0,0,0,0,52.61204630853205,31
6759,L53938,L,301.7,311.1,1644,32.8,206,0,0,0,0,0,0,47.55345880689387,28
6760,L53939,L,301.7,311.0,1441,44.3,208,1,1,0,0,0,0,254.1626060258655,45
6761,L53940,L,301.5,310.9,1451,40.6,0,0,0,0,0,0,0,52.62498219787181,24
6762,L53941,L,301.5,310.9,1400,50.8,2,0,0,0,0,0,0,45.236742805521956,24
6763,L53942,L,301.4,310.8,1362,53.2,4,0,0,0,0,0,0,70.15817833341346,23
6764,M21623,M,301.4,310.8,1782,26.5,6,0,0,0,0,0,0,62.854551596830866,30
6765,L53944,L,301.4,310.9,1536,38.3,9,0,0,0,0,0,0,53.96507181145734,26
6766,L53945,L,301.5,310.9,1580,32.3,11,0,0,0,0,0,0,40.16721616223388,26
6767,M21626,M,301.4,311.0,1427,43.2,13,0,0,0,0,0,0,64.37213086421654,24
6768,L53947,L,301.3,310.9,1509,41.7,16,0,0,0,0,0,0,52.12969086061627,25
6769,H36182,H,301.3,310.8,1434,39.5,18,0,0,0,0,0,0,67.31274388203235,24
6770,L53949,L,301.2,310.8,1392,52.6,23,0,0,0,0,0,0,48.812872129332355,23
6771,M21630,M,301.3,310.8,1509,40.1,25,0,0,0,0,0,0,45.31323902379797,25
6772,M21631,M,301.2,310.7,1962,22.5,28,0,0,0,0,0,0,66.39107759505045,33
6773,L53952,L,301.3,310.7,1536,39.3,31,0,0,0,0,0,0,53.60730873516419,26
6774,L53953,L,301.3,310.8,1381,47.9,33,0,0,0,0,0,0,56.394956549426816,23
6775,H36188,H,301.2,310.7,1747,27.3,35,0,0,0,0,0,0,57.41252330675578,29
6776,L53955,L,301.2,310.6,1670,30.0,40,0,0,0,0,0,0,74.3284713551377,28
6777,L53956,L,301.3,310.6,1451,47.5,42,0,0,0,0,0,0,49.56317843965528,24
6778,L53957,L,301.2,310.7,1951,21.3,44,0,0,0,0,0,0,57.39444690672747,33
6779,M21638,M,301.3,310.7,1819,25.5,46,0,0,0,0,0,0,54.375672404008256,31
6780,M21639,M,301.3,310.8,1372,54.2,49,0,0,0,0,0,0,62.97607213521389,23
6781,L53960,L,301.3,310.8,1560,38.5,52,0,0,0,0,0,0,57.695141889727154,26
6782,M21641,M,301.3,310.8,1494,35.3,54,0,0,0,0,0,0,61.8110167016572,25
6783,L53962,L,301.3,310.8,1531,53.4,57,0,0,0,0,0,0,58.52836773390181,26
6784,L53963,L,301.3,310.8,1450,46.9,59,0,0,0,0,0,0,53.77813668235598,24
